region,name,base,instagram,youtube,cafe,blog,search,status,issue
"cheonsang","천상쎈학원","천상쎈학원 울산 천상","천상쎈학원 울산 천상 인스타그램","천상쎈학원 울산 천상 유튜브","천상쎈학원 울산 천상 네이버카페","천상쎈학원 울산 천상 블로그","천상쎈학원 울산 천상","OK",""
"cheonsang","천상엠에스영수학원","천상엠에스영수학원 울산 천상","천상엠에스영수학원 울산 천상 인스타그램","천상엠에스영수학원 울산 천상 유튜브","천상엠에스영수학원 울산 천상 네이버카페","천상엠에스영수학원 울산 천상 블로그","천상엠에스영수학원 울산 천상","OK",""
"cheonsang","천상위드독서실","천상위드독서실 울산 천상","천상위드독서실 울산 천상 인스타그램","천상위드독서실 울산 천상 유튜브","천상위드독서실 울산 천상 네이버카페","천상위드독서실 울산 천상 블로그","천상위드독서실 울산 천상","OK",""
"cheonsang","천상음악학원","천상음악학원 울산 천상","천상음악학원 울산 천상 인스타그램","천상음악학원 울산 천상 유튜브","천상음악학원 울산 천상 네이버카페","천상음악학원 울산 천상 블로그","천상음악학원 울산 천상","OK",""
"cheonsang","천상일등수학학원","천상일등수학학원 울산 천상","천상일등수학학원 울산 천상 인스타그램","천상일등수학학원 울산 천상 유튜브","천상일등수학학원 울산 천상 네이버카페","천상일등수학학원 울산 천상 블로그","천상일등수학학원 울산 천상","OK",""
"cheonsang","천상점153셀라음악학원","천상점153셀라음악학원 울산 천상","천상점153셀라음악학원 울산 천상 인스타그램","천상점153셀라음악학원 울산 천상 유튜브","천상점153셀라음악학원 울산 천상 네이버카페","천상점153셀라음악학원 울산 천상 블로그","천상점153셀라음악학원 울산 천상","OK",""
"cheonsang","천상존앤지나영어전문학원","천상존앤지나영어전문학원 울산 천상","천상존앤지나영어전문학원 울산 천상 인스타그램","천상존앤지나영어전문학원 울산 천상 유튜브","천상존앤지나영어전문학원 울산 천상 네이버카페","천상존앤지나영어전문학원 울산 천상 블로그","천상존앤지나영어전문학원 울산 천상","OK",""
"cheonsang","천상진단과전문학원","천상진단과전문학원 울산 천상","천상진단과전문학원 울산 천상 인스타그램","천상진단과전문학원 울산 천상 유튜브","천상진단과전문학원 울산 천상 네이버카페","천상진단과전문학원 울산 천상 블로그","천상진단과전문학원 울산 천상","OK",""
"cheonsang","천상캐리온영수학원","천상캐리온영수학원 울산 천상","천상캐리온영수학원 울산 천상 인스타그램","천상캐리온영수학원 울산 천상 유튜브","천상캐리온영수학원 울산 천상 네이버카페","천상캐리온영수학원 울산 천상 블로그","천상캐리온영수학원 울산 천상","OK",""
"cheonsang","천상툰스테이션만화애니전문학원","천상툰스테이션만화애니전문학원 울산 천상","천상툰스테이션만화애니전문학원 울산 천상 인스타그램","천상툰스테이션만화애니전문학원 울산 천상 유튜브","천상툰스테이션만화애니전문학원 울산 천상 네이버카페","천상툰스테이션만화애니전문학원 울산 천상 블로그","천상툰스테이션만화애니전문학원 울산 천상","OK",""
"cheonsang","케이트영어교습소","케이트영어교습소 울산 천상","케이트영어교습소 울산 천상 인스타그램","케이트영어교습소 울산 천상 유튜브","케이트영어교습소 울산 천상 네이버카페","케이트영어교습소 울산 천상 블로그","케이트영어교습소 울산 천상","OK",""
"cheonsang","파스칼수학교습소","파스칼수학교습소 울산 천상","파스칼수학교습소 울산 천상 인스타그램","파스칼수학교습소 울산 천상 유튜브","파스칼수학교습소 울산 천상 네이버카페","파스칼수학교습소 울산 천상 블로그","파스칼수학교습소 울산 천상","OK",""
"cheonsang","푸르넷아카데미수학교습소","푸르넷아카데미수학교습소 울산 천상","푸르넷아카데미수학교습소 울산 천상 인스타그램","푸르넷아카데미수학교습소 울산 천상 유튜브","푸르넷아카데미수학교습소 울산 천상 네이버카페","푸르넷아카데미수학교습소 울산 천상 블로그","푸르넷아카데미수학교습소 울산 천상","OK",""
"cheonsang","필즈최상위학원","필즈최상위학원 울산 천상","필즈최상위학원 울산 천상 인스타그램","필즈최상위학원 울산 천상 유튜브","필즈최상위학원 울산 천상 네이버카페","필즈최상위학원 울산 천상 블로그","필즈최상위학원 울산 천상","OK",""
"cheonsang","한림독서실","한림독서실 울산 천상","한림독서실 울산 천상 인스타그램","한림독서실 울산 천상 유튜브","한림독서실 울산 천상 네이버카페","한림독서실 울산 천상 블로그","한림독서실 울산 천상","OK",""
"cheonsang","한우리독서토론논술천상논술교습소","한우리독서토론논술천상논술교습소 울산 천상","한우리독서토론논술천상논술교습소 울산 천상 인스타그램","한우리독서토론논술천상논술교습소 울산 천상 유튜브","한우리독서토론논술천상논술교습소 울산 천상 네이버카페","한우리독서토론논술천상논술교습소 울산 천상 블로그","한우리독서토론논술천상논술교습소 울산 천상","OK",""
"cheonsang","한혜정아뜨리에미술교습소","한혜정아뜨리에미술교습소 울산 천상","한혜정아뜨리에미술교습소 울산 천상 인스타그램","한혜정아뜨리에미술교습소 울산 천상 유튜브","한혜정아뜨리에미술교습소 울산 천상 네이버카페","한혜정아뜨리에미술교습소 울산 천상 블로그","한혜정아뜨리에미술교습소 울산 천상","OK",""
"cheonsang","해오름국어논술전문천상관학원","해오름국어논술전문천상관학원 울산 천상","해오름국어논술전문천상관학원 울산 천상 인스타그램","해오름국어논술전문천상관학원 울산 천상 유튜브","해오름국어논술전문천상관학원 울산 천상 네이버카페","해오름국어논술전문천상관학원 울산 천상 블로그","해오름국어논술전문천상관학원 울산 천상","OK",""
"cheonsang","홍익초중등학원","홍익초중등학원 울산 천상","홍익초중등학원 울산 천상 인스타그램","홍익초중등학원 울산 천상 유튜브","홍익초중등학원 울산 천상 네이버카페","홍익초중등학원 울산 천상 블로그","홍익초중등학원 울산 천상","OK",""
"cheonsang","BOOBOO음악학원","BOOBOO음악학원 울산 천상","BOOBOO음악학원 울산 천상 인스타그램","BOOBOO음악학원 울산 천상 유튜브","BOOBOO음악학원 울산 천상 네이버카페","BOOBOO음악학원 울산 천상 블로그","BOOBOO음악학원 울산 천상","OK",""
"cheonsang","YBM시스템수학학원","YBM시스템수학학원 울산 천상","YBM시스템수학학원 울산 천상 인스타그램","YBM시스템수학학원 울산 천상 유튜브","YBM시스템수학학원 울산 천상 네이버카페","YBM시스템수학학원 울산 천상 블로그","YBM시스템수학학원 울산 천상","OK",""
"cheonsang","YEP&YES(옙앤예스)전과목학원","YEP&YES(옙앤예스)전과목학원 울산 천상","YEP&YES(옙앤예스)전과목학원 울산 천상 인스타그램","YEP&YES(옙앤예스)전과목학원 울산 천상 유튜브","YEP&YES(옙앤예스)전과목학원 울산 천상 네이버카페","YEP&YES(옙앤예스)전과목학원 울산 천상 블로그","YEP&YES(옙앤예스)전과목학원 울산 천상","OK",""
"mugeo","#신나는피아노음악학원","#신나는피아노음악학원 울산 무거동","#신나는피아노음악학원 울산 무거동 인스타그램","#신나는피아노음악학원 울산 무거동 유튜브","#신나는피아노음악학원 울산 무거동 네이버카페","#신나는피아노음악학원 울산 무거동 블로그","#신나는피아노음악학원 울산 무거동","OK",""
"mugeo","공감영어수학학원","공감영어수학학원 울산 무거동","공감영어수학학원 울산 무거동 인스타그램","공감영어수학학원 울산 무거동 유튜브","공감영어수학학원 울산 무거동 네이버카페","공감영어수학학원 울산 무거동 블로그","공감영어수학학원 울산 무거동","OK",""
"mugeo","공클라라음악학원","공클라라음악학원 울산 무거동","공클라라음악학원 울산 무거동 인스타그램","공클라라음악학원 울산 무거동 유튜브","공클라라음악학원 울산 무거동 네이버카페","공클라라음악학원 울산 무거동 블로그","공클라라음악학원 울산 무거동","OK",""
"mugeo","곽쌤수학교습소","곽쌤수학교습소 울산 무거동","곽쌤수학교습소 울산 무거동 인스타그램","곽쌤수학교습소 울산 무거동 유튜브","곽쌤수학교습소 울산 무거동 네이버카페","곽쌤수학교습소 울산 무거동 블로그","곽쌤수학교습소 울산 무거동","OK",""
"mugeo","교일학원","교일학원 울산 무거동","교일학원 울산 무거동 인스타그램","교일학원 울산 무거동 유튜브","교일학원 울산 무거동 네이버카페","교일학원 울산 무거동 블로그","교일학원 울산 무거동","OK",""
"mugeo","권돌이실용색소폰전문학원","권돌이실용색소폰전문학원 울산 무거동","권돌이실용색소폰전문학원 울산 무거동 인스타그램","권돌이실용색소폰전문학원 울산 무거동 유튜브","권돌이실용색소폰전문학원 울산 무거동 네이버카페","권돌이실용색소폰전문학원 울산 무거동 블로그","권돌이실용색소폰전문학원 울산 무거동","OK",""
